"Plot Title: P12_4"
"#","Date Time, GMT+00:00","Temp, °F (LGR S/N: 10469238, SEN S/N: 10469238)","Coupler Attached (LGR S/N: 10469238)","Host Connected (LGR S/N: 10469238)","Stopped (LGR S/N: 10469238)","End Of File (LGR S/N: 10469238)"
1252,04/26/14 08:30:00 AM,61.054,,,,
1253,04/26/14 09:00:00 AM,61.569,,,,
1254,04/26/14 09:30:00 AM,61.912,,,,
1255,04/26/14 10:00:00 AM,62.083,,,,
1256,04/26/14 10:30:00 AM,62.083,,,,
1257,04/26/14 11:00:00 AM,62.254,,,,
1258,04/26/14 11:30:00 AM,62.598,,,,
1259,04/26/14 12:00:00 PM,62.940,,,,
1260,04/26/14 12:30:00 PM,64.310,,,,
1261,04/26/14 01:00:00 PM,63.455,,,,
1262,04/26/14 01:30:00 PM,63.797,,,,
1263,04/26/14 02:00:00 PM,63.968,,,,
1264,04/26/14 02:30:00 PM,63.968,,,,
1265,04/26/14 03:00:00 PM,63.968,,,,
1266,04/26/14 03:30:00 PM,63.968,,,,
1267,04/26/14 04:00:00 PM,63.968,,,,
1268,04/26/14 04:30:00 PM,63.968,,,,
1269,04/26/14 05:00:00 PM,63.968,,,,
1270,04/26/14 05:30:00 PM,63.968,,,,
1271,04/26/14 06:00:00 PM,63.797,,,,
1272,04/26/14 06:30:00 PM,63.797,,,,
1273,04/26/14 07:00:00 PM,64.139,,,,
1274,04/26/14 07:30:00 PM,63.968,,,,
1275,04/26/14 08:00:00 PM,63.455,,,,
1276,04/26/14 08:30:00 PM,62.769,,,,
1277,04/26/14 09:00:00 PM,62.769,,,,
1278,04/26/14 09:30:00 PM,62.254,,,,
1279,04/26/14 10:00:00 PM,62.083,,,,
1280,04/26/14 10:30:00 PM,61.054,,,,
1281,04/26/14 11:00:00 PM,60.712,,,,
1282,04/26/14 11:30:00 PM,60.195,,,,
1283,04/27/14 12:00:00 AM,59.680,,,,
1284,04/27/14 12:30:00 AM,59.508,,,,
1285,04/27/14 01:00:00 AM,59.164,,,,
1286,04/27/14 01:30:00 AM,58.647,,,,
1287,04/27/14 02:00:00 AM,58.303,,,,
1288,04/27/14 02:30:00 AM,57.785,,,,
1289,04/27/14 03:00:00 AM,57.096,,,,
1290,04/27/14 03:30:00 AM,56.577,,,,
1291,04/27/14 04:00:00 AM,56.230,,,,
1292,04/27/14 04:30:00 AM,56.057,,,,
1293,04/27/14 05:00:00 AM,55.884,,,,
1294,04/27/14 05:30:00 AM,56.057,,,,
1295,04/27/14 06:00:00 AM,56.057,,,,
1296,04/27/14 06:30:00 AM,56.230,,,,
1297,04/27/14 07:00:00 AM,56.577,,,,
1298,04/27/14 07:30:00 AM,56.750,,,,
1299,04/27/14 08:00:00 AM,57.096,,,,
1300,04/27/14 08:30:00 AM,57.441,,,,
1301,04/27/14 09:00:00 AM,58.131,,,,
1302,04/27/14 09:30:00 AM,58.820,,,,
1303,04/27/14 10:00:00 AM,59.164,,,,
1304,04/27/14 10:30:00 AM,60.024,,,,
1305,04/27/14 11:00:00 AM,60.368,,,,
1306,04/27/14 11:30:00 AM,60.712,,,,
1307,04/27/14 12:00:00 PM,60.712,,,,
1308,04/27/14 12:30:00 PM,60.883,,,,
1309,04/27/14 01:00:00 PM,60.883,,,,
1310,04/27/14 01:30:00 PM,61.227,,,,
1311,04/27/14 02:00:00 PM,61.569,,,,
1312,04/27/14 02:30:00 PM,61.741,,,,
1313,04/27/14 03:00:00 PM,61.912,,,,
1314,04/27/14 03:30:00 PM,61.741,,,,
1315,04/27/14 04:00:00 PM,61.569,,,,
1316,04/27/14 04:30:00 PM,61.398,,,,
1317,04/27/14 05:00:00 PM,61.227,,,,
1318,04/27/14 05:30:00 PM,61.398,,,,
1319,04/27/14 06:00:00 PM,61.398,,,,
1320,04/27/14 06:30:00 PM,61.741,,,,
1321,04/27/14 07:00:00 PM,61.912,,,,
1322,04/27/14 07:30:00 PM,61.741,,,,
1323,04/27/14 08:00:00 PM,61.569,,,,
1324,04/27/14 08:30:00 PM,61.398,,,,
1325,04/27/14 09:00:00 PM,61.054,,,,
1326,04/27/14 09:30:00 PM,60.539,,,,
1327,04/27/14 10:00:00 PM,60.024,,,,
1328,04/27/14 10:30:00 PM,59.851,,,,
1329,04/27/14 11:00:00 PM,59.680,,,,
1330,04/27/14 11:30:00 PM,59.337,,,,
1331,04/28/14 12:00:00 AM,59.164,,,,
1332,04/28/14 12:30:00 AM,58.820,,,,
1333,04/28/14 01:00:00 AM,58.476,,,,
1334,04/28/14 01:30:00 AM,58.303,,,,
1335,04/28/14 02:00:00 AM,57.958,,,,
1336,04/28/14 02:30:00 AM,57.785,,,,
1337,04/28/14 03:00:00 AM,57.785,,,,
1338,04/28/14 03:30:00 AM,57.441,,,,
1339,04/28/14 04:00:00 AM,57.268,,,,
1340,04/28/14 04:30:00 AM,57.268,,,,
1341,04/28/14 05:00:00 AM,57.096,,,,
1342,04/28/14 05:30:00 AM,57.096,,,,
1343,04/28/14 06:00:00 AM,57.096,,,,
1344,04/28/14 06:30:00 AM,59.680,,,,
1345,04/28/14 07:00:00 AM,58.647,,,,
1346,04/28/14 07:30:00 AM,59.164,,,,
1347,04/28/14 08:00:00 AM,59.337,,,,
1348,04/28/14 08:30:00 AM,59.508,,,,
1349,04/28/14 09:00:00 AM,59.680,,,,
1350,04/28/14 09:30:00 AM,59.851,,,,
1351,04/28/14 10:00:00 AM,60.024,,,,
1352,04/28/14 10:30:00 AM,60.024,,,,
1353,04/28/14 11:00:00 AM,60.195,,,,
1354,04/28/14 11:30:00 AM,60.368,,,,
1355,04/28/14 12:00:00 PM,60.539,,,,
1356,04/28/14 12:30:00 PM,60.712,,,,
1357,04/28/14 01:00:00 PM,60.883,,,,
1358,04/28/14 01:30:00 PM,61.054,,,,
1359,04/28/14 02:00:00 PM,61.227,,,,
1360,04/28/14 02:30:00 PM,61.569,,,,
1361,04/28/14 03:00:00 PM,61.741,,,,
1362,04/28/14 03:30:00 PM,61.912,,,,
1363,04/28/14 04:00:00 PM,62.083,,,,
1364,04/28/14 04:30:00 PM,63.111,,,,
1365,04/28/14 05:00:00 PM,65.167,,,,
1366,04/28/14 05:30:00 PM,64.652,,,,
1367,04/28/14 06:00:00 PM,64.825,,,,
1368,04/28/14 06:30:00 PM,64.996,,,,
1369,04/28/14 07:00:00 PM,64.996,,,,
1370,04/28/14 07:30:00 PM,65.167,,,,
1371,04/28/14 08:00:00 PM,64.996,,,,
1372,04/28/14 08:30:00 PM,64.825,,,,
1373,04/28/14 09:00:00 PM,63.282,,,,
1374,04/28/14 09:30:00 PM,62.769,,,,
1375,04/28/14 10:00:00 PM,62.598,,,,
1376,04/28/14 10:30:00 PM,62.254,,,,
1377,04/28/14 11:00:00 PM,62.598,,,,
1378,04/28/14 11:30:00 PM,63.282,,,,
1379,04/29/14 12:00:00 AM,63.282,,,,
1380,04/29/14 12:30:00 AM,62.598,,,,
1381,04/29/14 01:00:00 AM,62.083,,,,
1382,04/29/14 01:30:00 AM,61.741,,,,
1383,04/29/14 02:00:00 AM,61.569,,,,
1384,04/29/14 02:30:00 AM,61.054,,,,
1385,04/29/14 03:00:00 AM,60.712,,,,
1386,04/29/14 03:30:00 AM,60.195,,,,
1387,04/29/14 04:00:00 AM,60.024,,,,
1388,04/29/14 04:30:00 AM,59.851,,,,
1389,04/29/14 05:00:00 AM,59.508,,,,
1390,04/29/14 05:30:00 AM,59.337,,,,
1391,04/29/14 06:00:00 AM,59.164,,,,
1392,04/29/14 06:30:00 AM,59.508,,,,
1393,04/29/14 07:00:00 AM,62.769,,,,
1394,04/29/14 07:30:00 AM,63.111,,,,
1395,04/29/14 08:00:00 AM,63.626,,,,
1396,04/29/14 08:30:00 AM,64.139,,,,
1397,04/29/14 09:00:00 AM,64.996,,,,
1398,04/29/14 09:30:00 AM,65.338,,,,
1399,04/29/14 10:00:00 AM,65.680,,,,
1400,04/29/14 10:30:00 AM,65.851,,,,
1401,04/29/14 11:00:00 AM,66.022,,,,
1402,04/29/14 11:30:00 AM,66.022,,,,
1403,04/29/14 12:00:00 PM,66.537,,,,
1404,04/29/14 12:30:00 PM,67.392,,,,
1405,04/29/14 01:00:00 PM,67.050,,,,
1406,04/29/14 01:30:00 PM,67.564,,,,
1407,04/29/14 02:00:00 PM,67.906,,,,
1408,04/29/14 02:30:00 PM,68.077,,,,
1409,04/29/14 03:00:00 PM,68.077,,,,
1410,04/29/14 03:30:00 PM,68.248,,,,
1411,04/29/14 04:00:00 PM,68.248,,,,
1412,04/29/14 04:30:00 PM,68.248,,,,
1413,04/29/14 05:00:00 PM,67.735,,,,
1414,04/29/14 05:30:00 PM,67.221,,,,
1415,04/29/14 06:00:00 PM,66.879,,,,
1416,04/29/14 06:30:00 PM,66.708,,,,
1417,04/29/14 07:00:00 PM,66.879,,,,
1418,04/29/14 07:30:00 PM,66.879,,,,
1419,04/29/14 08:00:00 PM,66.193,,,,
1420,04/29/14 08:30:00 PM,65.851,,,,
1421,04/29/14 09:00:00 PM,65.509,,,,
1422,04/29/14 09:30:00 PM,64.996,,,,
1423,04/29/14 10:00:00 PM,64.481,,,,
1424,04/29/14 10:30:00 PM,64.481,,,,
1425,04/29/14 11:00:00 PM,66.193,,,,
1426,04/29/14 11:30:00 PM,66.879,,,,
1427,04/30/14 12:00:00 AM,67.392,,,,
1428,04/30/14 12:30:00 AM,67.564,,,,
1429,04/30/14 01:00:00 AM,67.735,,,,
1430,04/30/14 01:30:00 AM,67.735,,,,
1431,04/30/14 02:00:00 AM,67.735,,,,
1432,04/30/14 02:30:00 AM,67.564,,,,
1433,04/30/14 03:00:00 AM,67.564,,,,
1434,04/30/14 03:30:00 AM,67.392,,,,
1435,04/30/14 04:00:00 AM,67.221,,,,
1436,04/30/14 04:30:00 AM,67.050,,,,
1437,04/30/14 05:00:00 AM,66.879,,,,
1438,04/30/14 05:30:00 AM,66.708,,,,
1439,04/30/14 06:00:00 AM,66.537,,,,
1440,04/30/14 06:30:00 AM,66.366,,,,
1441,04/30/14 07:00:00 AM,66.366,,,,
1442,04/30/14 07:30:00 AM,66.537,,,,
1443,04/30/14 08:00:00 AM,68.077,,,,
1444,04/30/14 08:30:00 AM,65.851,,,,
1445,04/30/14 09:00:00 AM,66.022,,,,
1446,04/30/14 09:30:00 AM,66.537,,,,
1447,04/30/14 10:00:00 AM,66.366,,,,
1448,04/30/14 10:30:00 AM,66.708,,,,
1449,04/30/14 11:00:00 AM,68.934,,,,
1450,04/30/14 11:30:00 AM,70.824,,,,
1451,04/30/14 12:00:00 PM,70.995,,,,
1452,04/30/14 12:30:00 PM,71.512,,,,
1453,04/30/14 01:00:00 PM,71.856,,,,
1454,04/30/14 01:30:00 PM,71.856,,,,
1455,04/30/14 02:00:00 PM,72.028,,,,
1456,04/30/14 02:30:00 PM,72.372,,,,
1457,04/30/14 03:00:00 PM,72.891,,,,
1458,04/30/14 03:30:00 PM,72.891,,,,
1459,04/30/14 04:00:00 PM,72.891,,,,
1460,04/30/14 04:30:00 PM,72.718,,,,
1461,04/30/14 05:00:00 PM,72.718,,,,
1462,04/30/14 05:30:00 PM,72.545,,,,
1463,04/30/14 06:00:00 PM,71.339,,,,
1464,04/30/14 06:30:00 PM,70.651,,,,
1465,04/30/14 07:00:00 PM,70.480,,,,
1466,04/30/14 07:30:00 PM,70.308,,,,
1467,04/30/14 08:00:00 PM,69.449,,,,
1468,04/30/14 08:30:00 PM,69.107,,,,
1469,04/30/14 09:00:00 PM,69.964,,,,
1470,04/30/14 09:30:00 PM,69.964,,,,
1471,04/30/14 10:00:00 PM,70.137,,,,
1472,04/30/14 10:30:00 PM,69.964,,,,
1473,04/30/14 11:00:00 PM,69.964,,,,
1474,04/30/14 11:30:00 PM,69.793,,,,
1475,05/01/14 12:00:00 AM,69.622,,,,
1476,05/01/14 12:30:00 AM,69.278,,,,
1477,05/01/14 01:00:00 AM,69.107,,,,
1478,05/01/14 01:30:00 AM,68.934,,,,
1479,05/01/14 02:00:00 AM,68.592,,,,
1480,05/01/14 02:30:00 AM,68.421,,,,
1481,05/01/14 03:00:00 AM,68.077,,,,
1482,05/01/14 03:30:00 AM,67.735,,,,
1483,05/01/14 04:00:00 AM,67.564,,,,
1484,05/01/14 04:30:00 AM,67.221,,,,
1485,05/01/14 05:00:00 AM,67.050,,,,
1486,05/01/14 05:30:00 AM,66.879,,,,
1487,05/01/14 06:00:00 AM,66.537,,,,
1488,05/01/14 06:30:00 AM,66.537,,,,
1489,05/01/14 07:00:00 AM,66.708,,,,
1490,05/01/14 07:30:00 AM,66.537,,,,
1491,05/01/14 08:00:00 AM,66.193,,,,
1492,05/01/14 08:30:00 AM,66.022,,,,
1493,05/01/14 09:00:00 AM,66.537,,,,
1494,05/01/14 09:30:00 AM,66.366,,,,
1495,05/01/14 10:00:00 AM,66.537,,,,
1496,05/01/14 10:30:00 AM,66.537,,,,
1497,05/01/14 11:00:00 AM,67.221,,,,
1498,05/01/14 11:30:00 AM,66.879,,,,
1499,05/01/14 12:00:00 PM,66.879,,,,
1500,05/01/14 12:30:00 PM,66.879,,,,
1501,05/01/14 01:00:00 PM,66.879,,,,
1502,05/01/14 01:30:00 PM,66.708,,,,
1503,05/01/14 02:00:00 PM,66.366,,,,
1504,05/01/14 02:30:00 PM,66.193,,,,
1505,05/01/14 03:00:00 PM,66.022,,,,
1506,05/01/14 03:30:00 PM,65.851,,,,
1507,05/01/14 04:00:00 PM,65.509,,,,
1508,05/01/14 04:30:00 PM,65.338,,,,
1509,05/01/14 05:00:00 PM,64.996,,,,
1510,05/01/14 05:30:00 PM,64.652,,,,
1511,05/01/14 06:00:00 PM,66.193,,,,
1512,05/01/14 06:30:00 PM,67.392,,,,
1513,05/01/14 07:00:00 PM,68.421,,,,
1514,05/01/14 07:30:00 PM,69.278,,,,
1515,05/01/14 08:00:00 PM,69.449,,,,
1516,05/01/14 08:30:00 PM,69.278,,,,
1517,05/01/14 09:00:00 PM,69.107,,,,
1518,05/01/14 09:30:00 PM,68.934,,,,
1519,05/01/14 10:00:00 PM,68.763,,,,
1520,05/01/14 10:30:00 PM,68.763,,,,
1521,05/01/14 11:00:00 PM,68.763,,,,
1522,05/01/14 11:30:00 PM,68.592,,,,
1523,05/02/14 12:00:00 AM,68.421,,,,
1524,05/02/14 12:30:00 AM,68.421,,,,
1525,05/02/14 01:00:00 AM,68.248,,,,
1526,05/02/14 01:30:00 AM,67.906,,,,
1527,05/02/14 02:00:00 AM,67.392,,,,
1528,05/02/14 02:30:00 AM,67.050,,,,
1529,05/02/14 03:00:00 AM,66.708,,,,
1530,05/02/14 03:30:00 AM,66.366,,,,
1531,05/02/14 04:00:00 AM,66.022,,,,
1532,05/02/14 04:30:00 AM,65.680,,,,
1533,05/02/14 05:00:00 AM,65.338,,,,
1534,05/02/14 05:30:00 AM,64.996,,,,
1535,05/02/14 06:00:00 AM,64.825,,,,
1536,05/02/14 06:30:00 AM,64.652,,,,
1537,05/02/14 07:00:00 AM,65.167,,,,
1538,05/02/14 07:30:00 AM,65.680,,,,
1539,05/02/14 08:00:00 AM,65.851,,,,
1540,05/02/14 08:30:00 AM,65.680,,,,
1541,05/02/14 09:00:00 AM,65.680,,,,
1542,05/02/14 09:30:00 AM,65.680,,,,
1543,05/02/14 10:00:00 AM,65.851,,,,
1544,05/02/14 10:30:00 AM,66.022,,,,
1545,05/02/14 11:00:00 AM,65.851,,,,
1546,05/02/14 11:30:00 AM,66.022,,,,
1547,05/02/14 12:00:00 PM,66.879,,,,
1548,05/02/14 12:30:00 PM,67.221,,,,
1549,05/02/14 01:00:00 PM,67.221,,,,
1550,05/02/14 01:30:00 PM,67.221,,,,
1551,05/02/14 02:00:00 PM,67.221,,,,
1552,05/02/14 02:30:00 PM,67.221,,,,
1553,05/02/14 03:00:00 PM,67.392,,,,
1554,05/02/14 03:30:00 PM,67.735,,,,
1555,05/02/14 04:00:00 PM,67.906,,,,
1556,05/02/14 04:30:00 PM,68.077,,,,
1557,05/02/14 05:00:00 PM,67.906,,,,
1558,05/02/14 05:30:00 PM,67.221,,,,
1559,05/02/14 06:00:00 PM,66.193,,,,
1560,05/02/14 06:30:00 PM,65.167,,,,
1561,05/02/14 07:00:00 PM,64.139,,,,
1562,05/02/14 07:30:00 PM,63.626,,,,
1563,05/02/14 08:00:00 PM,62.769,,,,
1564,05/02/14 08:30:00 PM,61.741,,,,
1565,05/02/14 09:00:00 PM,60.883,,,,
1566,05/02/14 09:30:00 PM,60.024,,,,
1567,05/02/14 10:00:00 PM,60.195,,,,
1568,05/02/14 10:30:00 PM,60.368,,,,
1569,05/02/14 11:00:00 PM,60.539,,,,
1570,05/02/14 11:30:00 PM,60.539,,,,
1571,05/03/14 12:00:00 AM,60.883,,,,
1572,05/03/14 12:30:00 AM,60.195,,,,
1573,05/03/14 01:00:00 AM,59.680,,,,
1574,05/03/14 01:30:00 AM,59.337,,,,
1575,05/03/14 02:00:00 AM,58.993,,,,
1576,05/03/14 02:30:00 AM,58.647,,,,
1577,05/03/14 03:00:00 AM,58.303,,,,
1578,05/03/14 03:30:00 AM,57.958,,,,
1579,05/03/14 04:00:00 AM,57.958,,,,
1580,05/03/14 04:30:00 AM,58.303,,,,
1581,05/03/14 05:00:00 AM,57.441,,,,
1582,05/03/14 05:30:00 AM,57.441,,,,
1583,05/03/14 06:00:00 AM,57.614,,,,
1584,05/03/14 06:30:00 AM,58.647,,,,
1585,05/03/14 07:00:00 AM,59.680,,,,
1586,05/03/14 07:30:00 AM,59.337,,,,
1587,05/03/14 08:00:00 AM,58.993,,,,
1588,05/03/14 08:30:00 AM,58.820,,,,
1589,05/03/14 09:00:00 AM,59.337,,,,
1590,05/03/14 09:30:00 AM,59.680,,,,
1591,05/03/14 10:00:00 AM,60.368,,,,
1592,05/03/14 10:30:00 AM,61.912,,,,
1593,05/03/14 11:00:00 AM,61.741,,,,
1594,05/03/14 11:30:00 AM,61.741,,,,
1595,05/03/14 12:00:00 PM,62.254,,,,
1596,05/03/14 12:30:00 PM,62.940,,,,
1597,05/03/14 01:00:00 PM,62.940,,,,
1598,05/03/14 01:30:00 PM,62.940,,,,
1599,05/03/14 02:00:00 PM,63.455,,,,
1600,05/03/14 02:30:00 PM,62.940,,,,
1601,05/03/14 03:00:00 PM,62.598,,,,
1602,05/03/14 03:30:00 PM,62.769,,,,
1603,05/03/14 04:00:00 PM,62.940,,,,
1604,05/03/14 04:30:00 PM,63.111,,,,
1605,05/03/14 05:00:00 PM,62.769,,,,
1606,05/03/14 05:30:00 PM,62.769,,,,
1607,05/03/14 06:00:00 PM,62.598,,,,
1608,05/03/14 06:30:00 PM,62.769,,,,
1609,05/03/14 07:00:00 PM,64.825,,,,
1610,05/03/14 07:30:00 PM,65.509,,,,
1611,05/03/14 08:00:00 PM,66.022,,,,
1612,05/03/14 08:30:00 PM,66.708,,,,
1613,05/03/14 09:00:00 PM,67.050,,,,
1614,05/03/14 09:30:00 PM,66.708,,,,
1615,05/03/14 10:00:00 PM,66.537,,,,
1616,05/03/14 10:30:00 PM,66.879,,,,
1617,05/03/14 11:00:00 PM,67.050,,,,
1618,05/03/14 11:30:00 PM,67.221,,,,
1619,05/04/14 12:00:00 AM,67.392,,,,
1620,05/04/14 12:30:00 AM,67.564,,,,
1621,05/04/14 01:00:00 AM,67.050,,,,
1622,05/04/14 01:30:00 AM,66.022,,,,
1623,05/04/14 02:00:00 AM,65.851,,,,
1624,05/04/14 02:30:00 AM,65.338,,,,
1625,05/04/14 03:00:00 AM,64.652,,,,
1626,05/04/14 03:30:00 AM,63.968,,,,
1627,05/04/14 04:00:00 AM,63.282,,,,
1628,05/04/14 04:30:00 AM,62.769,,,,
1629,05/04/14 05:00:00 AM,62.083,,,,
1630,05/04/14 05:30:00 AM,61.912,,,,
1631,05/04/14 06:00:00 AM,61.741,,,,
1632,05/04/14 06:30:00 AM,61.912,,,,
1633,05/04/14 07:00:00 AM,62.254,,,,
1634,05/04/14 07:30:00 AM,62.254,,,,
1635,05/04/14 08:00:00 AM,62.425,,,,
1636,05/04/14 08:30:00 AM,62.940,,,,
1637,05/04/14 09:00:00 AM,63.455,,,,
1638,05/04/14 09:30:00 AM,63.797,,,,
1639,05/04/14 10:00:00 AM,64.310,,,,
1640,05/04/14 10:30:00 AM,64.481,,,,
1641,05/04/14 11:00:00 AM,65.338,,,,
1642,05/04/14 11:30:00 AM,65.851,,,,
1643,05/04/14 12:00:00 PM,67.735,,,,
1644,05/04/14 12:30:00 PM,67.735,,,,
1645,05/04/14 01:00:00 PM,67.392,,,,
1646,05/04/14 01:30:00 PM,67.221,,,,
1647,05/04/14 02:00:00 PM,67.564,,,,
1648,05/04/14 02:30:00 PM,67.735,,,,
1649,05/04/14 03:00:00 PM,67.906,,,,
1650,05/04/14 03:30:00 PM,67.735,,,,
1651,05/04/14 04:00:00 PM,67.735,,,,
1652,05/04/14 04:30:00 PM,67.735,,,,
1653,05/04/14 05:00:00 PM,67.735,,,,
1654,05/04/14 05:30:00 PM,68.077,,,,
1655,05/04/14 06:00:00 PM,67.906,,,,
1656,05/04/14 06:30:00 PM,67.906,,,,
1657,05/04/14 07:00:00 PM,68.592,,,,
1658,05/04/14 07:30:00 PM,69.622,,,,
1659,05/04/14 08:00:00 PM,69.793,,,,
1660,05/04/14 08:30:00 PM,69.449,,,,
1661,05/04/14 09:00:00 PM,68.763,,,,
1662,05/04/14 09:30:00 PM,68.248,,,,
1663,05/04/14 10:00:00 PM,67.735,,,,
1664,05/04/14 10:30:00 PM,67.221,,,,
1665,05/04/14 11:00:00 PM,66.879,,,,
1666,05/04/14 11:30:00 PM,66.537,,,,
1667,05/05/14 12:00:00 AM,66.022,,,,
1668,05/05/14 12:30:00 AM,65.509,,,,
1669,05/05/14 01:00:00 AM,64.996,,,,
1670,05/05/14 01:30:00 AM,64.481,,,,
1671,05/05/14 02:00:00 AM,63.968,,,,
1672,05/05/14 02:30:00 AM,63.455,,,,
1673,05/05/14 03:00:00 AM,63.111,,,,
1674,05/05/14 03:30:00 AM,62.769,,,,
1675,05/05/14 04:00:00 AM,62.254,,,,
1676,05/05/14 04:30:00 AM,62.425,,,,
1677,05/05/14 05:00:00 AM,62.083,,,,
1678,05/05/14 05:30:00 AM,61.912,,,,
1679,05/05/14 06:00:00 AM,61.569,,,,
1680,05/05/14 06:30:00 AM,61.398,,,,
1681,05/05/14 07:00:00 AM,62.254,,,,
1682,05/05/14 07:30:00 AM,62.598,,,,
1683,05/05/14 08:00:00 AM,63.111,,,,
1684,05/05/14 08:30:00 AM,63.282,,,,
1685,05/05/14 09:00:00 AM,63.455,,,,
1686,05/05/14 09:30:00 AM,63.626,,,,
1687,05/05/14 10:00:00 AM,63.797,,,,
1688,05/05/14 10:30:00 AM,63.968,,,,
1689,05/05/14 11:00:00 AM,64.310,,,,
1690,05/05/14 11:30:00 AM,64.652,,,,
1691,05/05/14 12:00:00 PM,64.996,,,,
1692,05/05/14 12:30:00 PM,65.167,,,,
1693,05/05/14 01:00:00 PM,65.338,,,,
1694,05/05/14 01:30:00 PM,65.680,,,,
1695,05/05/14 02:00:00 PM,65.509,,,,
1696,05/05/14 02:30:00 PM,65.509,,,,
1697,05/05/14 03:00:00 PM,65.851,,,,
1698,05/05/14 03:30:00 PM,65.851,,,,
1699,05/05/14 04:00:00 PM,66.022,,,,
1700,05/05/14 04:30:00 PM,66.193,,,,
1701,05/05/14 05:00:00 PM,66.537,,,,
1702,05/05/14 05:30:00 PM,66.537,,,,
1703,05/05/14 06:00:00 PM,66.537,,,,
1704,05/05/14 06:30:00 PM,66.537,,,,
1705,05/05/14 07:00:00 PM,66.366,,,,
1706,05/05/14 07:30:00 PM,66.366,,,,
1707,05/05/14 08:00:00 PM,66.193,,,,
1708,05/05/14 08:30:00 PM,66.022,,,,
1709,05/05/14 09:00:00 PM,65.851,,,,
1710,05/05/14 09:30:00 PM,65.509,,,,
1711,05/05/14 10:00:00 PM,65.167,,,,
1712,05/05/14 10:30:00 PM,64.825,,,,
1713,05/05/14 11:00:00 PM,64.652,,,,
1714,05/05/14 11:30:00 PM,64.652,,,,
1715,05/06/14 12:00:00 AM,64.825,,,,
1716,05/06/14 12:30:00 AM,64.652,,,,
1717,05/06/14 01:00:00 AM,64.652,,,,
1718,05/06/14 01:30:00 AM,64.481,,,,
1719,05/06/14 02:00:00 AM,64.310,,,,
1720,05/06/14 02:30:00 AM,64.139,,,,
1721,05/06/14 03:00:00 AM,64.139,,,,
1722,05/06/14 03:30:00 AM,64.139,,,,
1723,05/06/14 04:00:00 AM,63.968,,,,
1724,05/06/14 04:30:00 AM,63.626,,,,
1725,05/06/14 05:00:00 AM,63.282,,,,
1726,05/06/14 05:30:00 AM,62.940,,,,
1727,05/06/14 06:00:00 AM,63.111,,,,
1728,05/06/14 06:30:00 AM,70.137,,,,
1729,05/06/14 07:00:00 AM,63.968,,,,
1730,05/06/14 07:30:00 AM,63.797,,,,
1731,05/06/14 08:00:00 AM,63.797,,,,
1732,05/06/14 08:30:00 AM,63.797,,,,
1733,05/06/14 09:00:00 AM,63.968,,,,
1734,05/06/14 09:30:00 AM,64.310,,,,
1735,05/06/14 10:00:00 AM,64.139,,,,
1736,05/06/14 10:30:00 AM,64.310,,,,
1737,05/06/14 11:00:00 AM,64.481,,,,
1738,05/06/14 11:30:00 AM,64.652,,,,
1739,05/06/14 12:00:00 PM,64.825,,,,
1740,05/06/14 12:30:00 PM,64.996,,,,
1741,05/06/14 01:00:00 PM,65.167,,,,
1742,05/06/14 01:30:00 PM,65.338,,,,
1743,05/06/14 02:00:00 PM,65.338,,,,
1744,05/06/14 02:30:00 PM,65.680,,,,
1745,05/06/14 03:00:00 PM,65.509,,,,
1746,05/06/14 03:30:00 PM,65.680,,,,
1747,05/06/14 04:00:00 PM,65.680,,,,
1748,05/06/14 04:30:00 PM,65.680,,,,
1749,05/06/14 05:00:00 PM,65.680,,,,
1750,05/06/14 05:30:00 PM,65.509,,,,
1751,05/06/14 06:00:00 PM,65.338,,,,
1752,05/06/14 06:30:00 PM,65.338,,,,
1753,05/06/14 07:00:00 PM,65.167,,,,
1754,05/06/14 07:30:00 PM,65.509,,,,
1755,05/06/14 08:00:00 PM,65.167,,,,
1756,05/06/14 08:30:00 PM,64.825,,,,
1757,05/06/14 09:00:00 PM,64.481,,,,
1758,05/06/14 09:30:00 PM,64.139,,,,
1759,05/06/14 10:00:00 PM,64.139,,,,
1760,05/06/14 10:30:00 PM,64.139,,,,
1761,05/06/14 11:00:00 PM,63.968,,,,
1762,05/06/14 11:30:00 PM,63.797,,,,
1763,05/07/14 12:00:00 AM,63.455,,,,
1764,05/07/14 12:30:00 AM,63.282,,,,
1765,05/07/14 01:00:00 AM,63.111,,,,
1766,05/07/14 01:30:00 AM,62.940,,,,
1767,05/07/14 02:00:00 AM,62.769,,,,
1768,05/07/14 02:30:00 AM,62.598,,,,
1769,05/07/14 03:00:00 AM,62.083,,,,
1770,05/07/14 03:30:00 AM,61.741,,,,
1771,05/07/14 04:00:00 AM,61.569,,,,
1772,05/07/14 04:30:00 AM,61.398,,,,
1773,05/07/14 05:00:00 AM,61.569,,,,
1774,05/07/14 05:30:00 AM,61.398,,,,
1775,05/07/14 06:00:00 AM,61.398,,,,
1776,05/07/14 06:30:00 AM,61.398,,,,
1777,05/07/14 07:00:00 AM,61.398,,,,
1778,05/07/14 07:30:00 AM,61.398,,,,
1779,05/07/14 08:00:00 AM,61.569,,,,
1780,05/07/14 08:30:00 AM,61.741,,,,
1781,05/07/14 09:00:00 AM,64.139,,,,
1782,05/07/14 09:30:00 AM,65.680,,,,
1783,05/07/14 10:00:00 AM,66.022,,,,
1784,05/07/14 10:30:00 AM,66.879,,,,
