variable_name,#,Temp,Coupler Attached,Host Connected,Stopped,End Of File,Temp
units,nan,°F,nan,nan,nan,nan,°C
serial_text,nan,"LGR S/N: 10469238, SEN S/N: 10469238",LGR S/N: 10469238,LGR S/N: 10469238,LGR S/N: 10469238,LGR S/N: 10469238,"LGR S/N: 10469238, SEN S/N: 10469238"
"Date Time, GMT+00:00",,,,,,,
2014-04-06 13:30:00,302,69.278,,,,,20.710000000000004
2014-04-06 14:00:00,303,69.278,,,,,20.710000000000004
2014-04-06 14:30:00,304,69.107,,,,,20.615
2014-04-06 15:00:00,305,69.107,,,,,20.615
2014-04-06 15:30:00,306,68.934,,,,,20.51888888888889
2014-04-06 16:00:00,307,68.934,,,,,20.51888888888889
2014-04-06 16:30:00,308,68.934,,,,,20.51888888888889
2014-04-06 17:00:00,309,68.934,,,,,20.51888888888889
2014-04-06 17:30:00,310,68.763,,,,,20.423888888888893
2014-04-06 18:00:00,311,68.763,,,,,20.423888888888893
2014-04-06 18:30:00,312,68.763,,,,,20.423888888888893
2014-04-06 19:00:00,313,68.763,,,,,20.423888888888893
2014-04-06 19:30:00,314,68.934,,,,,20.51888888888889
2014-04-06 20:00:00,315,69.107,,,,,20.615
2014-04-06 20:30:00,316,69.278,,,,,20.710000000000004
2014-04-06 21:00:00,317,69.449,,,,,20.805
2014-04-06 21:30:00,318,69.449,,,,,20.805
2014-04-06 22:00:00,319,69.622,,,,,20.901111111111113
2014-04-06 22:30:00,320,69.622,,,,,20.901111111111113
2014-04-06 23:00:00,321,69.622,,,,,20.901111111111113
2014-04-06 23:30:00,322,69.622,,,,,20.901111111111113
2014-04-07 00:00:00,323,69.622,,,,,20.901111111111113
2014-04-07 00:30:00,324,69.622,,,,,20.901111111111113
2014-04-07 01:00:00,325,69.622,,,,,20.901111111111113
2014-04-07 01:30:00,326,69.793,,,,,20.996111111111116
2014-04-07 02:00:00,327,69.793,,,,,20.996111111111116
2014-04-07 02:30:00,328,69.793,,,,,20.996111111111116
2014-04-07 03:00:00,329,69.964,,,,,21.09111111111111
2014-04-07 03:30:00,330,69.964,,,,,21.09111111111111
2014-04-07 04:00:00,331,69.964,,,,,21.09111111111111
2014-04-07 04:30:00,332,70.137,,,,,21.18722222222222
2014-04-07 05:00:00,333,70.137,,,,,21.18722222222222
2014-04-07 05:30:00,334,69.964,,,,,21.09111111111111
2014-04-07 06:00:00,335,69.964,,,,,21.09111111111111
2014-04-07 06:30:00,336,69.964,,,,,21.09111111111111
2014-04-07 07:00:00,337,69.964,,,,,21.09111111111111
2014-04-07 07:30:00,338,69.964,,,,,21.09111111111111
2014-04-07 08:00:00,339,69.964,,,,,21.09111111111111
2014-04-07 08:30:00,340,69.964,,,,,21.09111111111111
2014-04-07 09:00:00,341,70.137,,,,,21.18722222222222
2014-04-07 09:30:00,342,70.65100000000001,,,,,21.472777777777782
2014-04-07 10:00:00,343,70.824,,,,,21.56888888888889
2014-04-07 10:30:00,344,70.995,,,,,21.66388888888889
2014-04-07 11:00:00,345,71.339,,,,,21.855
2014-04-07 11:30:00,346,71.339,,,,,21.855
2014-04-07 12:00:00,347,71.512,,,,,21.95111111111111
2014-04-07 12:30:00,348,71.512,,,,,21.95111111111111
2014-04-07 13:00:00,349,71.683,,,,,22.046111111111113
2014-04-07 13:30:00,350,71.683,,,,,22.046111111111113
2014-04-07 14:00:00,351,71.85600000000001,,,,,22.142222222222227
2014-04-07 14:30:00,352,72.028,,,,,22.237777777777783
2014-04-07 15:00:00,353,72.199,,,,,22.33277777777778
2014-04-07 15:30:00,354,72.199,,,,,22.33277777777778
2014-04-07 16:00:00,355,72.372,,,,,22.428888888888892
2014-04-07 16:30:00,356,72.372,,,,,22.428888888888892
2014-04-07 17:00:00,357,72.372,,,,,22.428888888888892
2014-04-07 17:30:00,358,72.372,,,,,22.428888888888892
2014-04-07 18:00:00,359,72.199,,,,,22.33277777777778
2014-04-07 18:30:00,360,71.85600000000001,,,,,22.142222222222227
2014-04-07 19:00:00,361,71.683,,,,,22.046111111111113
2014-04-07 19:30:00,362,71.683,,,,,22.046111111111113
2014-04-07 20:00:00,363,71.512,,,,,21.95111111111111
2014-04-07 20:30:00,364,71.339,,,,,21.855
2014-04-07 21:00:00,365,71.168,,,,,21.760000000000005
2014-04-07 21:30:00,366,70.995,,,,,21.66388888888889
2014-04-07 22:00:00,367,70.995,,,,,21.66388888888889
2014-04-07 22:30:00,368,70.824,,,,,21.56888888888889
2014-04-07 23:00:00,369,70.824,,,,,21.56888888888889
2014-04-07 23:30:00,370,70.65100000000001,,,,,21.472777777777782
2014-04-08 00:00:00,371,70.48,,,,,21.37777777777778
2014-04-08 00:30:00,372,70.48,,,,,21.37777777777778
2014-04-08 01:00:00,373,70.308,,,,,21.282222222222224
2014-04-08 01:30:00,374,70.308,,,,,21.282222222222224
2014-04-08 02:00:00,375,70.137,,,,,21.18722222222222
2014-04-08 02:30:00,376,70.308,,,,,21.282222222222224
2014-04-08 03:00:00,377,70.48,,,,,21.37777777777778
2014-04-08 03:30:00,378,70.48,,,,,21.37777777777778
2014-04-08 04:00:00,379,70.48,,,,,21.37777777777778
2014-04-08 04:30:00,380,70.48,,,,,21.37777777777778
2014-04-08 05:00:00,381,70.308,,,,,21.282222222222224
2014-04-08 05:30:00,382,70.308,,,,,21.282222222222224
2014-04-08 06:00:00,383,70.137,,,,,21.18722222222222
2014-04-08 06:30:00,384,70.308,,,,,21.282222222222224
2014-04-08 07:00:00,385,70.308,,,,,21.282222222222224
2014-04-08 07:30:00,386,70.308,,,,,21.282222222222224
2014-04-08 08:00:00,387,70.48,,,,,21.37777777777778
2014-04-08 08:30:00,388,70.65100000000001,,,,,21.472777777777782
2014-04-08 09:00:00,389,70.995,,,,,21.66388888888889
2014-04-08 09:30:00,390,71.339,,,,,21.855
2014-04-08 10:00:00,391,71.683,,,,,22.046111111111113
2014-04-08 10:30:00,392,71.85600000000001,,,,,22.142222222222227
2014-04-08 11:00:00,393,72.028,,,,,22.237777777777783
2014-04-08 11:30:00,394,72.199,,,,,22.33277777777778
2014-04-08 12:00:00,395,72.372,,,,,22.428888888888892
2014-04-08 12:30:00,396,72.545,,,,,22.525000000000002
2014-04-08 13:00:00,397,72.718,,,,,22.621111111111116
2014-04-08 13:30:00,398,72.718,,,,,22.621111111111116
2014-04-08 14:00:00,399,72.891,,,,,22.717222222222226
2014-04-08 14:30:00,400,72.891,,,,,22.717222222222226
2014-04-08 15:00:00,401,72.891,,,,,22.717222222222226
